1,61,216,163,0
1,52,177,132,0
1,169,138,78,0
1,116,106,253,1
1,125,57,231,1
1,174,155,86,0
1,139,15,204,1
1,209,148,18,0
1,195,105,89,0
1,53,110,244,1
1,205,104,254,0
1,234,23,171,1
1,153,127,200,0
1,78,167,113,0
1,172,81,50,1
1,47,153,215,0
1,6,223,178,0
1,114,163,205,0
1,126,42,114,1
1,226,223,101,0
1,114,172,244,0
1,189,188,90,0
1,106,112,241,1
1,138,131,124,0
1,112,189,80,0
1,207,91,43,1
1,238,129,214,0
1,19,72,123,1
1,37,244,219,0
1,193,81,40,1
1,12,124,36,1
1,10,59,179,1
1,252,92,229,0
1,198,162,224,0
1,18,214,176,0
1,182,214,225,0
1,249,93,140,0
1,195,230,86,0
1,251,195,190,0
1,209,194,229,0
1,223,62,83,1
1,143,153,119,0
1,43,238,121,0
1,246,233,69,0
1,12,221,100,0
1,105,117,39,1
1,152,240,237,0
1,138,81,228,1
1,144,202,100,0
1,113,90,253,1
1,173,113,231,0
1,88,198,244,0
1,60,226,181,0
1,95,151,192,0
1,88,223,25,0
1,149,156,37,0
1,117,249,223,0
1,234,26,77,1
1,208,55,187,1
1,54,48,35,1
1,108,10,104,1
1,91,7,238,1
1,41,142,133,1
1,228,68,35,1
1,99,153,233,0
1,134,47,213,1
1,77,110,92,1
1,17,213,248,0
1,58,130,90,1
1,1,236,46,0
1,56,227,116,0
1,20,243,81,0
1,25,68,60,1
1,152,73,245,1
1,13,95,158,1
1,37,214,118,0
1,104,230,135,0
1,74,121,167,1
1,161,82,186,1
1,2,208,76,0
1,31,148,126,1
1,94,40,7,1
1,120,247,88,0
1,25,210,240,0
1,180,222,111,0
1,126,194,159,0
1,135,178,196,0
1,242,20,166,1
1,183,100,217,0
1,209,149,10,0
1,158,244,167,0
1,79,162,146,0
1,17,43,252,1
1,242,242,203,0
1,246,230,46,0
1,226,162,114,0
1,115,23,31,1
1,4,97,20,1
1,45,167,164,0
1,171,226,38,0
1,16,174,99,1
1,212,68,137,1
1,31,26,114,1
1,110,230,100,0
1,248,125,8,0
1,133,208,64,0
1,153,173,174,0
1,253,113,126,0
1,99,40,185,1
1,7,17,75,1
1,107,57,75,1
1,162,59,179,1
1,88,161,5,1
1,85,4,170,1
1,204,156,160,0
1,159,210,155,0
1,90,41,12,1
1,207,2,159,1
1,189,109,201,0
1,117,21,83,1
1,227,63,38,1
1,110,132,248,0
1,218,245,134,0
1,59,37,110,1
1,145,107,206,0
1,153,75,203,1
1,24,142,127,1
1,203,25,138,1
1,187,8,94,1
1,102,127,54,1
1,61,18,223,1
1,41,220,111,0
1,185,233,203,0
1,176,62,97,1
1,24,77,120,1
1,57,181,200,0
1,165,69,95,1
1,140,87,220,1
1,157,241,58,0
1,205,19,80,1
1,106,82,45,1
1,239,191,75,0
1,16,204,238,0
1,45,214,68,0
1,54,59,36,1
1,52,202,47,0
1,125,171,186,0
1,23,45,246,1
1,40,133,150,1
1,189,136,70,0
1,68,90,215,1
1,56,42,216,1
1,203,26,64,1
1,121,234,244,0
1,186,132,140,0
1,52,114,5,1
1,236,153,39,0
1,125,68,229,1
1,57,215,237,0
1,55,24,191,1
1,10,15,203,1
1,18,115,94,1
1,192,161,30,0
1,60,98,168,1
1,131,16,44,1
1,112,122,79,1
1,248,1,115,1
1,139,171,0,0
1,245,12,236,1
1,56,210,114,0
1,64,126,119,1
1,232,211,201,0
1,104,134,139,1
1,153,10,99,1
1,23,26,94,1
1,192,164,160,0
1,253,69,54,1
1,44,125,2,1
1,75,217,243,0
1,251,31,250,1
1,11,173,87,1
1,109,26,189,1
1,35,163,76,1
1,168,201,59,0
1,184,91,205,0
1,142,188,197,0
1,5,34,214,1
1,76,248,199,0
1,124,231,252,0
1,252,236,6,0
1,71,218,141,0
1,42,119,203,1
1,225,231,37,0
1,84,229,108,0
1,248,24,240,1
1,29,76,192,1
1,115,85,106,1
1,36,60,252,1
1,78,82,75,1
1,128,220,72,0
1,96,177,80,0
1,92,17,35,1
1,67,32,174,1
1,232,16,113,1
1,135,167,39,0
1,50,134,203,1
1,105,204,248,0
1,59,180,105,0
1,229,147,219,0
1,170,65,190,1
1,55,44,179,1
1,198,206,167,0
1,221,107,108,0
1,116,137,46,1
1,72,30,190,1
1,26,194,68,0
1,197,191,37,0
1,99,223,118,0
1,107,2,161,1
1,72,5,222,1
1,28,106,254,1
1,182,38,222,1
1,148,163,123,0
1,250,182,148,0
1,16,16,144,1
1,199,227,130,0
1,31,109,67,1
1,227,118,145,0
1,187,71,172,1
1,97,68,161,1
1,69,104,26,1
1,166,32,70,1
1,97,51,117,1
1,82,47,85,1
1,100,9,228,1
1,142,254,45,0
1,188,97,71,1
1,123,87,253,1
1,252,178,229,0
1,194,74,187,1
1,118,10,72,1
1,116,234,79,0
1,142,18,219,1
1,57,184,153,0
1,47,33,96,1
1,226,46,193,1
1,96,77,143,1
1,57,190,47,0
1,224,226,86,0
1,203,196,86,0
1,21,207,92,0
1,148,173,222,0
1,253,104,190,0
1,113,54,208,1
1,197,64,69,1
1,121,98,72,1
1,83,14,125,1
1,77,143,186,0
1,4,79,160,1
1,62,106,206,1
1,161,88,186,1
1,184,37,199,1
1,36,161,127,1
1,237,152,121,0
1,248,97,148,0
1,88,95,103,1
1,5,32,49,1
1,57,8,3,1
1,129,9,189,1
1,35,56,144,1
1,222,148,155,0
1,179,177,75,0
1,88,21,221,1
1,74,151,138,1
1,103,109,98,1
1,14,15,102,1
1,171,20,36,1
1,246,52,176,1
1,80,218,143,0
1,35,212,233,0
1,91,1,2,1
1,72,4,217,1
1,166,40,4,1
1,131,139,162,0
1,231,48,2,1
1,236,126,251,0
1,8,187,49,1
1,192,68,193,1
1,32,14,181,1
1,174,48,145,1
1,5,23,95,1
1,218,142,168,0
1,183,62,129,1
1,168,225,74,0
1,140,132,89,0
1,126,70,144,1
1,253,56,237,0
1,115,121,164,1
